model_date,Geo,Geo_Level,Freq,Incidents
2019-05-26,District C,police_district,weekly,49
2019-05-26,District D,police_district,weekly,68
2019-05-26,District E,police_district,weekly,66
2019-06-02,District A,police_district,weekly,37
2019-06-02,District B,police_district,weekly,49
2019-06-02,District C,police_district,weekly,54
2019-06-02,District D,police_district,weekly,53
2019-06-02,District E,police_district,weekly,64
2019-06-09,District A,police_district,weekly,38
2019-06-09,District B,police_district,weekly,62
2019-06-09,District C,police_district,weekly,55
2019-06-09,District D,police_district,weekly,73
2019-06-09,District E,police_district,weekly,68
2019-06-16,District A,police_district,weekly,40
2019-06-16,District B,police_district,weekly,70
2019-06-16,District C,police_district,weekly,60
2019-06-16,District D,police_district,weekly,58
2019-06-16,District E,police_district,weekly,53
2019-06-23,District A,police_district,weekly,46
2019-06-23,District B,police_district,weekly,51
2019-06-23,District C,police_district,weekly,56
2019-06-23,District D,police_district,weekly,52
2019-06-23,District E,police_district,weekly,81
2019-06-30,District A,police_district,weekly,39
2019-06-30,District B,police_district,weekly,73
2019-06-30,District C,police_district,weekly,53
2019-06-30,District D,police_district,weekly,65
2019-06-30,District E,police_district,weekly,80
2019-07-07,District A,police_district,weekly,35
2019-07-07,District B,police_district,weekly,66
2019-07-07,District C,police_district,weekly,63
2019-07-07,District D,police_district,weekly,55
2019-07-07,District E,police_district,weekly,80
2019-07-14,District A,police_district,weekly,34
2019-07-14,District B,police_district,weekly,63
2019-07-14,District C,police_district,weekly,70
2019-07-14,District D,police_district,weekly,69
2019-07-14,District E,police_district,weekly,70
2019-07-21,District A,police_district,weekly,42
2019-07-21,District B,police_district,weekly,64
2019-07-21,District C,police_district,weekly,55
2019-07-21,District D,police_district,weekly,74
2019-07-21,District E,police_district,weekly,73
2019-07-28,District A,police_district,weekly,31
2019-07-28,District B,police_district,weekly,51
2019-07-28,District C,police_district,weekly,56
2019-07-28,District D,police_district,weekly,62
2019-07-28,District E,police_district,weekly,72
2019-08-04,District A,police_district,weekly,43
2019-08-04,District B,police_district,weekly,48
2019-08-04,District C,police_district,weekly,48
2019-08-04,District D,police_district,weekly,45
2019-08-04,District E,police_district,weekly,73
2019-08-11,District A,police_district,weekly,47
2019-08-11,District B,police_district,weekly,56
2019-08-11,District C,police_district,weekly,60
2019-08-11,District D,police_district,weekly,67
2019-08-11,District E,police_district,weekly,60
2019-08-18,District A,police_district,weekly,25
2019-08-18,District B,police_district,weekly,66
2019-08-18,District C,police_district,weekly,67
2019-08-18,District D,police_district,weekly,64
2019-08-18,District E,police_district,weekly,71
2019-08-25,District A,police_district,weekly,29
2019-08-25,District B,police_district,weekly,70
2019-08-25,District C,police_district,weekly,51
2019-08-25,District D,police_district,weekly,66
2019-08-25,District E,police_district,weekly,69
2019-09-01,District A,police_district,weekly,36
2019-09-01,District B,police_district,weekly,44
2019-09-01,District C,police_district,weekly,54
2019-09-01,District D,police_district,weekly,62
2019-09-01,District E,police_district,weekly,63
2019-09-08,District A,police_district,weekly,30
2019-09-08,District B,police_district,weekly,52
2019-09-08,District C,police_district,weekly,38
2019-09-08,District D,police_district,weekly,62
2019-09-08,District E,police_district,weekly,52
2019-09-15,District A,police_district,weekly,35
2019-09-15,District B,police_district,weekly,42
2019-09-15,District C,police_district,weekly,55
2019-09-15,District D,police_district,weekly,52
2019-09-15,District E,police_district,weekly,52
2019-09-22,District A,police_district,weekly,41
2019-09-22,District B,police_district,weekly,53
2019-09-22,District C,police_district,weekly,55
2019-09-22,District D,police_district,weekly,73
2019-09-22,District E,police_district,weekly,74
2019-09-29,District A,police_district,weekly,32
2019-09-29,District B,police_district,weekly,64
2019-09-29,District C,police_district,weekly,59
2019-09-29,District D,police_district,weekly,46
2019-09-29,District E,police_district,weekly,81
2019-10-06,District A,police_district,weekly,38
2019-10-06,District B,police_district,weekly,74
2019-10-06,District C,police_district,weekly,48
2019-10-06,District D,police_district,weekly,73
2019-10-06,District E,police_district,weekly,80
2019-10-13,District A,police_district,weekly,31
2019-10-13,District B,police_district,weekly,69
2019-10-13,District C,police_district,weekly,30
2019-10-13,District D,police_district,weekly,70
2019-10-13,District E,police_district,weekly,62
2019-10-20,District A,police_district,weekly,33
2019-10-20,District B,police_district,weekly,53
2019-10-20,District C,police_district,weekly,47
2019-10-20,District D,police_district,weekly,61
2019-10-20,District E,police_district,weekly,74
2019-10-27,District A,police_district,weekly,47
2019-10-27,District B,police_district,weekly,66
2019-10-27,District C,police_district,weekly,50
2019-10-27,District D,police_district,weekly,70
2019-10-27,District E,police_district,weekly,61
2019-11-03,District A,police_district,weekly,24
2019-11-03,District B,police_district,weekly,48
2019-11-03,District C,police_district,weekly,47
2019-11-03,District D,police_district,weekly,66
2019-11-03,District E,police_district,weekly,78
2019-11-10,District A,police_district,weekly,25
2019-11-10,District B,police_district,weekly,47
2019-11-10,District C,police_district,weekly,41
2019-11-10,District D,police_district,weekly,59
2019-11-10,District E,police_district,weekly,55
2019-11-17,District A,police_district,weekly,30
2019-11-17,District B,police_district,weekly,47
2019-11-17,District C,police_district,weekly,52
2019-11-17,District D,police_district,weekly,58
2019-11-17,District E,police_district,weekly,58
2019-11-24,District A,police_district,weekly,31
2019-11-24,District B,police_district,weekly,49
2019-11-24,District C,police_district,weekly,45
2019-11-24,District D,police_district,weekly,55
2019-11-24,District E,police_district,weekly,60
2019-12-01,District A,police_district,weekly,40
2019-12-01,District B,police_district,weekly,48
2019-12-01,District C,police_district,weekly,47
2019-12-01,District D,police_district,weekly,67
2019-12-01,District E,police_district,weekly,55
2019-12-08,District A,police_district,weekly,38
2019-12-08,District B,police_district,weekly,55
2019-12-08,District C,police_district,weekly,55
2019-12-08,District D,police_district,weekly,66
2019-12-08,District E,police_district,weekly,53
2019-12-15,District A,police_district,weekly,33
2019-12-15,District B,police_district,weekly,45
2019-12-15,District C,police_district,weekly,51
2019-12-15,District D,police_district,weekly,58
2019-12-15,District E,police_district,weekly,59
2019-12-22,District A,police_district,weekly,41
2019-12-22,District B,police_district,weekly,68
2019-12-22,District C,police_district,weekly,48
2019-12-22,District D,police_district,weekly,61
2019-12-22,District E,police_district,weekly,53
2019-12-29,District A,police_district,weekly,41
2019-12-29,District B,police_district,weekly,44
2019-12-29,District C,police_district,weekly,70
2019-12-29,District D,police_district,weekly,78
2019-12-29,District E,police_district,weekly,72
2020-01-05,District A,police_district,weekly,36
2020-01-05,District B,police_district,weekly,45
2020-01-05,District C,police_district,weekly,48
2020-01-05,District D,police_district,weekly,60
2020-01-05,District E,police_district,weekly,74
2020-01-12,District A,police_district,weekly,40
2020-01-12,District B,police_district,weekly,45
2020-01-12,District C,police_district,weekly,44
2020-01-12,District D,police_district,weekly,69
2020-01-12,District E,police_district,weekly,66
2020-01-19,District A,police_district,weekly,26
2020-01-19,District B,police_district,weekly,58
2020-01-19,District C,police_district,weekly,43
2020-01-19,District D,police_district,weekly,68
2020-01-19,District E,police_district,weekly,64
2020-01-26,District A,police_district,weekly,35
2020-01-26,District B,police_district,weekly,45
2020-01-26,District C,police_district,weekly,28
2020-01-26,District D,police_district,weekly,48
2020-01-26,District E,police_district,weekly,75
2020-02-02,District A,police_district,weekly,29
2020-02-02,District B,police_district,weekly,41
2020-02-02,District C,police_district,weekly,28
2020-02-02,District D,police_district,weekly,54
2020-02-02,District E,police_district,weekly,61
2020-02-09,District A,police_district,weekly,33
2020-02-09,District B,police_district,weekly,39
2020-02-09,District C,police_district,weekly,39
2020-02-09,District D,police_district,weekly,51
2020-02-09,District E,police_district,weekly,61
2020-02-16,District A,police_district,weekly,22
2020-02-16,District B,police_district,weekly,38
2020-02-16,District C,police_district,weekly,46
2020-02-16,District D,police_district,weekly,55
2020-02-16,District E,police_district,weekly,43
2020-02-23,District A,police_district,weekly,33
2020-02-23,District B,police_district,weekly,34
2020-02-23,District C,police_district,weekly,38
2020-02-23,District D,police_district,weekly,50
2020-02-23,District E,police_district,weekly,51
2020-03-01,District A,police_district,weekly,35
2020-03-01,District B,police_district,weekly,33
2020-03-01,District C,police_district,weekly,36
2020-03-01,District D,police_district,weekly,55
2020-03-01,District E,police_district,weekly,58
2020-03-08,District A,police_district,weekly,29
2020-03-08,District B,police_district,weekly,30
2020-03-08,District C,police_district,weekly,37
2020-03-08,District D,police_district,weekly,40
2020-03-08,District E,police_district,weekly,56
2020-03-15,District A,police_district,weekly,18
2020-03-15,District B,police_district,weekly,32
2020-03-15,District C,police_district,weekly,33
2020-03-15,District D,police_district,weekly,55
2020-03-15,District E,police_district,weekly,38
2020-03-22,District A,police_district,weekly,22
2020-03-22,District B,police_district,weekly,40
2020-03-22,District C,police_district,weekly,30
2020-03-22,District D,police_district,weekly,39
2020-03-22,District E,police_district,weekly,32
2020-03-29,District A,police_district,weekly,27
2020-03-29,District B,police_district,weekly,30
2020-03-29,District C,police_district,weekly,20
2020-03-29,District D,police_district,weekly,36
2020-03-29,District E,police_district,weekly,31
2020-04-05,District A,police_district,weekly,24
2020-04-05,District B,police_district,weekly,28
2020-04-05,District C,police_district,weekly,33
2020-04-05,District D,police_district,weekly,37
2020-04-05,District E,police_district,weekly,39
2020-04-12,District A,police_district,weekly,19
2020-04-12,District B,police_district,weekly,26
2020-04-12,District C,police_district,weekly,23
2020-04-12,District D,police_district,weekly,39
2020-04-12,District E,police_district,weekly,47
2020-04-19,District A,police_district,weekly,22
2020-04-19,District B,police_district,weekly,34
2020-04-19,District C,police_district,weekly,36
2020-04-19,District D,police_district,weekly,43
2020-04-19,District E,police_district,weekly,31
2020-04-26,District A,police_district,weekly,19
2020-04-26,District B,police_district,weekly,34
